City_ID,City,Country,Date,Lat,Lng,Max Temp,Max Temp,Max Temp,Max Temp,Humidity,Cloudiness,Wind Speed
384,Jalu,LY,2022-02-02 22:03:21,29.0331,21.5482,53.26,53.26,53.26,53.26,58,51,13.51
385,Khani,GE,2022-02-02 22:06:02,41.9563,42.9566,36.97,36.97,36.97,36.97,74,98,10.0
386,Sistranda,NO,2022-02-02 22:03:43,63.7256,8.834,31.96,31.96,31.96,31.96,73,92,19.26
387,Bereda,ES,2022-02-02 22:06:02,43.2686,-7.5406,49.91,49.91,49.91,49.91,93,94,2.19
388,Dunedin,NZ,2022-02-02 22:06:03,-45.8742,170.5036,55.94,55.94,55.94,55.94,94,100,12.44
389,Salta,AR,2022-02-02 22:06:03,-24.7859,-65.4117,80.89,80.89,80.89,80.89,69,69,4.68
390,Odesskoye,RU,2022-02-02 22:06:04,54.2111,72.9651,11.98,11.98,11.98,11.98,88,100,9.4
391,Ushtobe,KZ,2022-02-02 22:06:04,45.2514,77.9838,16.23,16.23,16.23,16.23,88,100,4.83
392,Colon,PA,2022-02-02 22:06:04,9.3592,-79.9014,90.01,90.01,90.01,90.01,62,23,3.0
393,Maharajganj,IN,2022-02-02 22:06:05,27.1333,83.5667,55.65,55.65,55.65,55.65,64,94,7.49
394,Sanok,PL,2022-02-02 22:06:05,49.5557,22.2056,34.84,34.84,34.84,34.84,100,100,10.47
395,Batemans Bay,AU,2022-02-02 22:06:06,-35.7167,150.1833,65.98,65.98,65.98,65.98,56,12,8.28
396,Cabinda,AO,2022-02-02 22:06:06,-5.55,12.2,77.9,77.9,77.9,77.9,80,83,7.81
397,Linjiang,CN,2022-02-02 22:06:07,41.8069,126.9078,-4.25,-4.25,-4.25,-4.25,99,26,1.32
398,Kamphaeng Phet,TH,2022-02-02 22:06:07,16.25,99.5,72.55,72.55,72.55,72.55,52,21,3.31
399,Almaznyy,RU,2022-02-02 22:06:07,48.0448,40.045,42.94,42.94,42.94,42.94,99,100,14.76
400,Portland,US,2022-02-02 22:05:07,45.5234,-122.6762,46.81,46.81,46.81,46.81,92,100,1.99
401,Kiomboi,TZ,2022-02-02 22:06:08,-4.2667,34.3667,61.39,61.39,61.39,61.39,75,100,2.86
402,Arlit,NE,2022-02-02 22:06:08,18.7369,7.3853,64.27,64.27,64.27,64.27,17,0,15.26
403,Shimoda,JP,2022-02-02 22:06:09,34.6667,138.95,40.1,40.1,40.1,40.1,63,35,22.77
404,Tabat,ID,2022-02-02 22:06:09,-2.635,115.2274,72.59,72.59,72.59,72.59,96,88,0.89
405,Balkhash,KZ,2022-02-02 22:06:10,46.844,74.9804,9.54,9.54,9.54,9.54,77,99,10.69
406,Kismayo,SO,2022-02-02 22:06:10,-0.3582,42.5454,78.76,78.76,78.76,78.76,88,100,15.61
407,Sobolevo,RU,2022-02-02 22:06:11,54.4299,31.8996,24.35,24.35,24.35,24.35,96,100,8.46
408,Contamana,PE,2022-02-02 22:06:11,-7.3333,-75.0167,91.69,91.69,91.69,91.69,39,98,3.58
409,Shizunai,JP,2022-02-02 22:02:35,42.3339,142.3669,25.72,25.72,25.72,25.72,72,66,14.34
410,Bonthe,SL,2022-02-02 22:07:12,7.5264,-12.505,78.51,78.51,78.51,78.51,86,20,9.01
411,Anage,BR,2022-02-02 22:07:12,-14.6122,-41.1356,75.34,75.34,75.34,75.34,84,75,4.25
412,Saint-Philippe,RE,2022-02-02 22:07:12,-21.3585,55.7679,80.19,80.19,80.19,80.19,94,100,34.09
413,Karacabey,TR,2022-02-02 22:07:13,40.2152,28.4038,49.44,49.44,49.44,49.44,82,100,3.49
414,Itaobim,BR,2022-02-02 22:07:13,-16.5667,-41.8333,73.89,73.89,73.89,73.89,90,68,3.13
415,Voh,NC,2022-02-02 22:07:14,-20.9667,164.7,85.64,85.64,85.64,85.64,60,14,2.37
416,Ivdel,RU,2022-02-02 22:07:14,60.6911,60.4206,2.59,2.59,2.59,2.59,99,81,2.84
417,Youghal,IE,2022-02-02 22:07:15,51.95,-7.8506,49.01,49.01,49.01,49.01,100,100,8.05
418,Maridi,SS,2022-02-02 22:07:15,4.9158,29.4742,75.88,75.88,75.88,75.88,27,100,3.71
419,Whitehorse,CA,2022-02-02 22:04:25,60.7161,-135.0538,1.98,1.98,1.98,1.98,94,100,5.86
420,Edd,ER,2022-02-02 22:07:15,13.9297,41.6925,79.86,79.86,79.86,79.86,71,100,10.38
421,Gazanjyk,TM,2022-02-02 22:07:16,39.2446,55.5154,46.51,46.51,46.51,46.51,47,2,11.14
422,Batagay,RU,2022-02-02 22:07:16,67.6333,134.6333,-33.52,-33.52,-33.52,-33.52,99,76,3.36
423,At-Bashi,KG,2022-02-02 22:07:17,41.1702,75.8106,3.83,3.83,3.83,3.83,89,100,1.66
424,Kangaatsiaq,GL,2022-02-02 22:07:17,68.3065,-53.4641,-6.68,-6.68,-6.68,-6.68,82,100,16.84
425,Kresttsy,RU,2022-02-02 22:07:17,58.2452,32.5165,19.35,19.35,19.35,19.35,98,100,1.92
426,Tura,IN,2022-02-02 22:07:18,25.5198,90.2201,59.99,59.99,59.99,59.99,52,80,3.89
427,Ondjiva,AO,2022-02-02 22:07:18,-17.0667,15.7333,79.72,79.72,79.72,79.72,26,55,13.27
428,San Andres,CO,2022-02-02 22:07:19,12.5847,-81.7006,79.79,79.79,79.79,79.79,73,6,12.1
429,Oskemen,KZ,2022-02-02 22:07:19,49.9565,82.6119,-9.92,-9.92,-9.92,-9.92,97,47,2.39
430,Tiksi,RU,2022-02-02 22:07:19,71.6872,128.8694,-5.22,-5.22,-5.22,-5.22,97,100,6.58
431,Mahanje,TZ,2022-02-02 22:07:20,-9.9333,35.3333,64.6,64.6,64.6,64.6,97,100,2.66
432,Acarau,BR,2022-02-02 22:07:20,-2.8856,-40.12,80.01,80.01,80.01,80.01,79,47,12.21
433,Clyde River,CA,2022-02-02 22:07:20,70.4692,-68.5914,-16.37,-16.37,-16.37,-16.37,76,100,8.05
434,Coxim,BR,2022-02-02 22:07:21,-18.5067,-54.76,76.84,76.84,76.84,76.84,89,100,4.92
435,Kungurtug,RU,2022-02-02 22:07:21,50.5994,97.5228,-18.18,-18.18,-18.18,-18.18,96,40,1.68
436,Agadir,MA,2022-02-02 22:07:22,30.4202,-9.5982,68.45,68.45,68.45,68.45,39,53,5.06
437,Nueva Guinea,NI,2022-02-02 22:07:22,11.6876,-84.4562,81.68,81.68,81.68,81.68,55,43,11.74
438,Auki,SB,2022-02-02 22:07:22,-8.7676,160.7034,80.74,80.74,80.74,80.74,82,100,5.48
439,Marysville,US,2022-02-02 22:03:49,48.0518,-122.1771,43.45,43.45,43.45,43.45,89,100,1.01
440,Northam,GB,2022-02-02 22:07:23,51.0333,-4.2167,48.02,48.02,48.02,48.02,90,100,9.04
441,Poya,NC,2022-02-02 22:07:23,-21.35,165.15,82.58,82.58,82.58,82.58,69,34,2.53
442,Presidencia Roque Saenz Pena,AR,2022-02-02 22:07:24,-26.7852,-60.4388,99.41,99.41,99.41,99.41,18,67,4.65
443,Sao Gabriel,BR,2022-02-02 22:07:24,-30.3364,-54.32,95.23,95.23,95.23,95.23,21,62,7.65
444,Ypsonas,CY,2022-02-02 22:07:24,34.6884,32.9574,59.29,59.29,59.29,59.29,82,75,3.44
445,Manati,PR,2022-02-02 22:07:25,18.4275,-66.4921,80.71,80.71,80.71,80.71,85,23,13.42
446,Binga,ZW,2022-02-02 22:07:25,-17.6203,27.3414,73.31,73.31,73.31,73.31,85,1,1.9
447,Ugoofaaru,MV,2022-02-02 22:07:26,5.6667,73.0,81.3,81.3,81.3,81.3,71,19,7.52
448,Gilgit,PK,2022-02-02 22:07:26,35.9221,74.3087,32.14,32.14,32.14,32.14,95,100,2.13
449,Crateus,BR,2022-02-02 22:07:27,-5.1783,-40.6775,83.95,83.95,83.95,83.95,43,74,6.51
450,Siderno,IT,2022-02-02 22:07:27,38.2779,16.302,55.83,55.83,55.83,55.83,75,0,11.65
451,Torbay,CA,2022-02-02 22:03:26,47.6666,-52.7314,25.48,25.48,25.48,25.48,85,11,1.99
452,Port Lincoln,AU,2022-02-02 22:07:27,-34.7333,135.8667,63.91,63.91,63.91,63.91,72,19,15.55
453,Zielona Gora,PL,2022-02-02 22:06:00,51.9355,15.5064,36.09,36.09,36.09,36.09,45,99,7.54
454,Mersing,MY,2022-02-02 22:07:28,2.4312,103.8405,76.96,76.96,76.96,76.96,86,57,6.49
455,Matagami,CA,2022-02-02 22:02:37,49.7502,-77.6328,4.33,4.33,4.33,4.33,88,100,6.6
456,Sinjai,ID,2022-02-02 22:07:17,-5.1241,120.253,75.61,75.61,75.61,75.61,82,100,3.0
457,Lindsay,US,2022-02-02 22:05:06,36.203,-119.0882,59.77,59.77,59.77,59.77,41,0,4.97
458,Vestmannaeyjar,IS,2022-02-02 22:08:29,63.4427,-20.2734,31.32,31.32,31.32,31.32,72,100,10.22
459,Severo-Kurilsk,RU,2022-02-02 22:08:29,50.6789,156.125,27.99,27.99,27.99,27.99,79,98,6.62
460,Evensk,RU,2022-02-02 22:08:30,61.95,159.2333,22.28,22.28,22.28,22.28,37,100,31.99
461,Ketchikan,US,2022-02-02 22:08:30,55.3422,-131.6461,37.38,37.38,37.38,37.38,100,100,4.61
462,Hobyo,SO,2022-02-02 22:08:31,5.3505,48.5268,77.85,77.85,77.85,77.85,74,92,19.62
463,Dossor,KZ,2022-02-02 22:08:31,47.5272,52.9811,31.53,31.53,31.53,31.53,91,91,11.1
464,Qasigiannguit,GL,2022-02-02 22:08:32,68.8193,-51.1922,-0.15,-0.15,-0.15,-0.15,66,57,12.1
465,Ayna,PE,2022-02-02 22:08:32,-12.65,-73.9167,66.07,66.07,66.07,66.07,78,84,2.1
466,Richmond,US,2022-02-02 22:05:10,37.5538,-77.4603,54.39,54.39,54.39,54.39,53,75,4.61
467,Duncan,US,2022-02-02 22:08:33,34.5023,-97.9578,28.35,28.35,28.35,28.35,83,100,18.41
468,Platanos,GR,2022-02-02 22:08:33,37.6667,21.6167,49.08,49.08,49.08,49.08,90,93,8.66
469,Mul,IN,2022-02-02 22:08:34,20.0667,79.6667,64.96,64.96,64.96,64.96,39,9,5.66
470,Serenje,ZM,2022-02-02 22:08:34,-13.2325,30.2352,62.02,62.02,62.02,62.02,96,8,2.86
471,Panaba,MX,2022-02-02 22:08:34,21.2833,-88.2667,84.54,84.54,84.54,84.54,53,55,13.94
472,Vredendal,ZA,2022-02-02 22:08:35,-31.6683,18.5012,70.63,70.63,70.63,70.63,69,100,9.62
473,Koumra,TD,2022-02-02 22:08:35,8.9126,17.5539,76.89,76.89,76.89,76.89,16,4,8.55
474,Nome,US,2022-02-02 22:04:28,64.5011,-165.4064,10.47,10.47,10.47,10.47,56,0,35.68
475,Bathsheba,BB,2022-02-02 22:05:35,13.2167,-59.5167,79.41,79.41,79.41,79.41,73,20,16.11
476,Puerto Narino,CO,2022-02-02 22:08:36,-3.7703,-70.3831,75.15,75.15,75.15,75.15,97,100,4.97
477,Avera,US,2022-02-02 22:08:37,33.194,-82.5271,65.08,65.08,65.08,65.08,75,91,3.51
478,Ulkan,RU,2022-02-02 22:08:37,57.243,107.3223,-0.44,-0.44,-0.44,-0.44,99,98,2.39
479,Kudahuvadhoo,MV,2022-02-02 22:06:47,2.6708,72.8944,80.85,80.85,80.85,80.85,73,2,6.6
480,Veinticinco De Mayo,AR,2022-02-02 22:06:45,-35.4323,-60.1727,80.98,80.98,80.98,80.98,74,97,1.01
481,Kashi,CN,2022-02-02 22:08:38,39.4547,75.9797,26.98,26.98,26.98,26.98,43,99,1.16
482,Kerman,IR,2022-02-02 22:08:38,30.2832,57.0788,42.73,42.73,42.73,42.73,45,0,2.46
483,Moose Factory,CA,2022-02-02 22:08:39,51.2585,-80.6094,-6.5,-6.5,-6.5,-6.5,86,99,6.64
484,Rincon,US,2022-02-02 22:08:39,32.296,-81.2354,69.98,69.98,69.98,69.98,78,75,11.5
485,Buala,SB,2022-02-02 22:08:40,-8.145,159.5921,81.79,81.79,81.79,81.79,79,100,7.63
486,Hovd,MN,2022-02-02 22:08:40,48.0056,91.6419,-4.9,-4.9,-4.9,-4.9,98,96,0.22
487,Alihe,CN,2022-02-02 22:08:40,50.5667,123.7167,-11.38,-11.38,-11.38,-11.38,97,61,3.31
488,Cognac,FR,2022-02-02 22:08:41,45.5,-0.25,47.61,47.61,47.61,47.61,87,100,4.61
489,Srednekolymsk,RU,2022-02-02 22:08:41,67.45,153.6833,-24.21,-24.21,-24.21,-24.21,98,100,1.86
490,San Ignacio,BZ,2022-02-02 22:08:42,17.1561,-89.0714,89.74,89.74,89.74,89.74,58,20,4.61
491,Lompoc,US,2022-02-02 22:06:36,34.6391,-120.4579,65.79,65.79,65.79,65.79,20,0,14.97
492,Palmas Bellas,PA,2022-02-02 22:08:42,9.2319,-80.0867,87.1,87.1,87.1,87.1,65,18,10.16
493,Praia Da Vitoria,PT,2022-02-02 22:06:08,38.7333,-27.0667,57.76,57.76,57.76,57.76,81,30,9.01
494,Raudeberg,NO,2022-02-02 22:08:43,61.9875,5.1352,32.67,32.67,32.67,32.67,83,100,3.0
495,Aksu,CN,2022-02-02 22:08:43,41.1231,80.2644,22.26,22.26,22.26,22.26,54,91,1.34
496,Boende,CD,2022-02-02 22:08:44,-0.2167,20.8667,77.52,77.52,77.52,77.52,44,100,2.91
497,Mazatlan,MX,2022-02-02 22:04:04,23.2167,-106.4167,75.16,75.16,75.16,75.16,71,75,1.99
498,Lata,PT,2022-02-02 22:05:37,40.1629,-8.3327,51.93,51.93,51.93,51.93,73,95,2.26
499,Baoshan,CN,2022-02-02 22:08:44,46.5586,131.4244,-3.17,-3.17,-3.17,-3.17,91,29,7.78
500,Chepareria,KE,2022-02-02 22:08:45,1.3077,35.2039,62.26,62.26,62.26,62.26,69,100,4.63
501,Ust-Kuyga,RU,2022-02-02 22:08:45,70.0167,135.6,-21.19,-21.19,-21.19,-21.19,96,88,8.3
502,Seydi,TM,2022-02-02 22:08:46,39.4816,62.9137,42.8,42.8,42.8,42.8,57,0,6.17
503,Mae Sai,TH,2022-02-02 22:08:46,20.4335,99.8762,54.9,54.9,54.9,54.9,51,2,3.0
504,Sawtell,AU,2022-02-02 22:08:46,-30.3833,153.1,73.18,73.18,73.18,73.18,94,75,14.97
505,Severo-Yeniseyskiy,RU,2022-02-02 22:09:47,60.3725,93.0408,10.15,10.15,10.15,10.15,95,100,4.88
506,Skegness,GB,2022-02-02 22:09:47,53.1436,0.3363,48.83,48.83,48.83,48.83,91,100,10.42
507,Lelystad,NL,2022-02-02 22:06:25,52.5083,5.475,48.97,48.97,48.97,48.97,96,100,7.0
508,Nantucket,US,2022-02-02 22:09:48,41.2835,-70.0995,44.15,44.15,44.15,44.15,94,100,9.91
509,Sao Felix Do Xingu,BR,2022-02-02 22:09:48,-6.6447,-51.995,74.39,74.39,74.39,74.39,94,68,3.0
510,Quatre Cocos,MU,2022-02-02 22:09:49,-20.2078,57.7625,79.09,79.09,79.09,79.09,89,100,32.64
511,Casas Grandes,MX,2022-02-02 22:09:49,30.3667,-107.95,55.44,55.44,55.44,55.44,36,100,23.4
512,Brae,GB,2022-02-02 22:09:00,60.3964,-1.353,46.31,46.31,46.31,46.31,90,100,9.08
513,Pevek,RU,2022-02-02 22:06:50,69.7008,170.3133,-8.43,-8.43,-8.43,-8.43,76,30,4.92
514,Tauranga,NZ,2022-02-02 22:09:50,-37.6861,176.1667,79.74,79.74,79.74,79.74,82,100,10.0
515,Bibbiena,IT,2022-02-02 22:09:50,43.6965,11.8135,47.52,47.52,47.52,47.52,71,0,1.81
516,Georgiyevka,KZ,2022-02-02 22:06:12,43.0369,74.7114,24.84,24.84,24.84,24.84,93,100,4.47
517,Pechora,RU,2022-02-02 22:09:51,65.1472,57.2244,15.6,15.6,15.6,15.6,95,100,8.52
518,Champerico,GT,2022-02-02 22:09:51,14.3,-91.9167,91.94,91.94,91.94,91.94,59,1,11.39
519,Torata,PE,2022-02-02 22:06:52,-17.0769,-70.8433,60.24,60.24,60.24,60.24,71,72,7.92
520,Prieska,ZA,2022-02-02 22:09:52,-29.6641,22.7474,68.67,68.67,68.67,68.67,86,72,11.01
521,Camacha,PT,2022-02-02 22:08:24,33.0833,-16.3333,63.54,63.54,63.54,63.54,94,40,9.22
522,Buchanan,LR,2022-02-02 22:09:52,5.8808,-10.0467,76.96,76.96,76.96,76.96,81,23,6.96
523,Ukiah,US,2022-02-02 22:05:08,39.1502,-123.2078,64.58,64.58,64.58,64.58,34,0,4.61
524,Talnakh,RU,2022-02-02 22:06:13,69.4865,88.3972,-6.12,-6.12,-6.12,-6.12,99,93,6.29
525,Suslovo,RU,2022-02-02 22:09:53,56.2167,88.1167,6.6,6.6,6.6,6.6,98,97,4.03
526,Coihaique,CL,2022-02-02 22:09:54,-45.5752,-72.0662,67.95,67.95,67.95,67.95,52,40,6.91
527,Pemba,MZ,2022-02-02 22:09:54,-12.974,40.5178,79.77,79.77,79.77,79.77,73,39,3.53
528,Half Moon Bay,US,2022-02-02 22:09:54,37.4636,-122.4286,64.72,64.72,64.72,64.72,29,0,1.99
529,Martinsburg,US,2022-02-02 22:09:55,39.4562,-77.9639,47.44,47.44,47.44,47.44,62,0,0.0
530,Pascagoula,US,2022-02-02 22:05:54,30.3658,-88.5561,65.32,65.32,65.32,65.32,99,100,8.05
531,Qaqortoq,GL,2022-02-02 22:09:55,60.7167,-46.0333,3.7,3.7,3.7,3.7,69,56,7.52
532,Wronki,PL,2022-02-02 22:06:49,52.7105,16.3804,33.78,33.78,33.78,33.78,92,96,7.52
533,Floirac,FR,2022-02-02 22:09:56,44.8324,-0.5141,48.02,48.02,48.02,48.02,91,100,12.66
534,Honningsvag,NO,2022-02-02 22:05:07,70.9821,25.9704,27.66,27.66,27.66,27.66,71,91,10.13
535,Galesong,ID,2022-02-02 22:08:06,-5.3166,119.3661,75.22,75.22,75.22,75.22,82,100,2.77
536,Walvis Bay,NA,2022-02-02 22:09:57,-22.9575,14.5053,69.1,69.1,69.1,69.1,74,2,9.22
537,Ati,TD,2022-02-02 22:09:57,13.2154,18.3353,64.54,64.54,64.54,64.54,12,2,9.64
538,Bowen,AU,2022-02-02 22:09:58,-20.0167,148.2333,81.84,81.84,81.84,81.84,77,100,2.21
539,Bairnsdale,AU,2022-02-02 22:09:58,-37.8333,147.6167,60.71,60.71,60.71,60.71,76,43,1.01
540,Chany,RU,2022-02-02 22:09:59,55.3121,76.7647,2.53,2.53,2.53,2.53,98,100,7.25
541,Asau,RO,2022-02-02 22:09:59,46.4333,26.4,23.92,23.92,23.92,23.92,89,88,6.15
542,Svetlogorsk,BY,2022-02-02 22:09:59,52.6333,29.7333,28.89,28.89,28.89,28.89,97,99,8.97
543,Lokosovo,RU,2022-02-02 22:10:00,61.1333,74.8167,21.51,21.51,21.51,21.51,94,100,11.36
544,Saint Anthony,US,2022-02-02 22:10:00,45.0205,-93.218,7.14,7.14,7.14,7.14,53,0,5.99
545,Koryazhma,RU,2022-02-02 22:09:15,61.3143,47.1691,22.93,22.93,22.93,22.93,94,100,6.96
546,Qui Nhon,VN,2022-02-02 22:10:01,13.7667,109.2333,72.95,72.95,72.95,72.95,87,100,7.92
547,Nelson Bay,AU,2022-02-02 22:09:11,-32.7167,152.15,66.11,66.11,66.11,66.11,93,100,3.0
548,Boa Vista,BR,2022-02-02 22:05:26,2.8197,-60.6733,89.58,89.58,89.58,89.58,45,20,12.66
549,Longyearbyen,SJ,2022-02-02 22:06:22,78.2186,15.6401,15.64,15.64,15.64,15.64,73,0,16.11
550,Fatick,SN,2022-02-02 22:10:02,14.3581,-16.5858,81.54,81.54,81.54,81.54,46,75,8.68
551,Riyadh,SA,2022-02-02 22:05:35,24.6877,46.7219,51.94,51.94,51.94,51.94,36,0,5.73
552,Krasnomayskiy,RU,2022-02-02 22:10:03,57.6194,34.4099,15.31,15.31,15.31,15.31,98,100,2.59
553,Klaksvik,FO,2022-02-02 22:08:53,62.2266,-6.589,40.12,40.12,40.12,40.12,77,100,13.27
554,Wakkanai,JP,2022-02-02 22:11:03,45.4094,141.6739,23.43,23.43,23.43,23.43,73,100,11.56
555,Kichmengskiy Gorodok,RU,2022-02-02 22:11:04,59.9816,45.7854,21.42,21.42,21.42,21.42,94,100,7.54
556,Dongsheng,CN,2022-02-02 22:11:04,39.8161,109.9776,9.7,9.7,9.7,9.7,42,8,4.09
557,Bilma,NE,2022-02-02 22:07:33,18.6853,12.9164,61.74,61.74,61.74,61.74,17,0,13.44
558,Pacific Grove,US,2022-02-02 22:11:05,36.6177,-121.9166,65.61,65.61,65.61,65.61,28,0,3.0
559,Shadrinsk,RU,2022-02-02 22:11:05,56.0852,63.6335,9.52,9.52,9.52,9.52,96,89,6.04
560,Praia,CV,2022-02-02 22:08:38,14.9215,-23.5087,72.14,72.14,72.14,72.14,68,3,20.71
561,Waingapu,ID,2022-02-02 22:11:06,-9.6567,120.2641,78.26,78.26,78.26,78.26,81,19,9.08
562,Yendi,GH,2022-02-02 22:11:06,9.4427,-0.0099,79.05,79.05,79.05,79.05,10,50,5.88
563,Benghazi,LY,2022-02-02 22:08:43,32.1167,20.0667,56.07,56.07,56.07,56.07,56,64,22.44
564,Kaeo,NZ,2022-02-02 22:11:07,-35.1,173.7833,74.32,74.32,74.32,74.32,84,100,11.61
565,Tromso,NO,2022-02-02 22:10:54,69.6496,18.957,12.22,12.22,12.22,12.22,79,0,4.61
566,Marzuq,YE,2022-02-02 22:09:06,14.4,46.4667,64.09,64.09,64.09,64.09,48,94,4.38
567,Xuddur,SO,2022-02-02 22:11:08,4.1213,43.8894,75.69,75.69,75.69,75.69,54,100,15.64
568,Aksha,RU,2022-02-02 22:11:09,50.2814,113.2867,-15.59,-15.59,-15.59,-15.59,98,14,3.56
569,Jardim,BR,2022-02-02 22:11:09,-21.4803,-56.1381,81.03,81.03,81.03,81.03,72,71,5.59
570,Araouane,ML,2022-02-02 22:11:09,18.9048,-3.5265,65.66,65.66,65.66,65.66,13,72,12.15
571,Yamethin,MM,2022-02-02 22:11:10,20.4333,96.15,59.7,59.7,59.7,59.7,50,12,1.88
572,Las Vegas,US,2022-02-02 22:08:35,36.175,-115.1372,51.28,51.28,51.28,51.28,14,0,21.85
573,Rosetta,EG,2022-02-02 22:11:11,31.4044,30.4164,54.84,54.84,54.84,54.84,52,100,12.08
574,Adre,TD,2022-02-02 22:11:11,13.4667,22.2,64.9,64.9,64.9,64.9,20,5,9.15
575,Borovoy,RU,2022-02-02 22:11:11,55.4333,86.0833,13.28,13.28,13.28,13.28,92,100,2.24
576,Manicore,BR,2022-02-02 22:11:12,-5.8092,-61.3003,77.95,77.95,77.95,77.95,91,100,1.43
577,Okhotsk,RU,2022-02-02 22:10:09,59.3833,143.3,7.0,7.0,7.0,7.0,75,100,15.39
578,Dukhovshchina,RU,2022-02-02 22:11:12,55.1919,32.4111,23.81,23.81,23.81,23.81,97,100,5.44
